ano,codigoOrgaoSuperior,orgaoSuperior,codigoOrgao,orgao,tipo_instituicao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,zscore_pago_entre_pares,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_atipico_entre_pares,flag_anomalia
2016,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,257030628.48,240377338.91,238793921.05,0.9352089295019725,0.9290485046943773,16653289.569999993,1583417.8599999845,0.19697429435188218,-0.6173064288914261,-0.6745,-0.7460392214813797,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,279158227.27,263280990.51,262299468.7,0.9431245967017707,0.9396085913896627,15877236.75999999,981521.8100000024,0.09843444735378437,-0.31128470463621954,-0.26056109650365467,-0.757216494662308,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,299267208.49,281772143.48,260862006.48,0.9415403207779626,0.8716691942168354,17495065.00999999,20910137.00000003,-0.0054802330600374205,-0.3299992087042035,-0.28587518592731553,-0.761007332348791,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,318307098.3,298547864.07,278020952.62,0.9379239912162524,0.8734362321947629,19759234.23000002,20526911.449999988,0.065777866127529,-0.10660469935887329,0.016298388417992703,-0.7535103097878099,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,325874440.03,297482427.11,277095447.57,0.9128743791093705,0.8503135365403025,28392012.919999957,20386979.54000002,-0.0033289039594975867,-0.1186539677028893,0.0,-0.6646100646209372,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,321575842.79,301952720.32,280918364.71,0.9389782444484968,0.8735679965035472,19623122.47000003,21034355.610000014,0.013796391003624286,-0.06888292163804344,0.06732258072229941,-0.6584045615895354,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,347434235.22,328907560.04,306685479.94,0.9466757351408716,0.8827151985923397,18526675.180000007,22222080.100000024,0.09172456651810612,0.2665824395260563,0.5210882867329909,-0.647185365075604,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,422266975.26,401738845.32,360880736.78,0.9513858976838994,0.8546269491186161,20528129.939999998,40858108.54000002,0.17671282269575572,0.9721574038528537,1.475481076260378,-0.6170705219719965,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,441771782.94,424531675.44,387137757.29,0.9609750822352964,0.8763297526917417,17240107.5,37393918.149999976,0.07275816588128636,1.3140009043711045,1.9378741436684663,-0.6144353869914316,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,533332513.26,513135330.78,457979028.23,0.9621302246200132,0.8587119983190203,20197182.48000002,55156302.54999995,0.18298724318675452,2.236292450362337,3.1854076388172654,-0.6101449534465068,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,Universidade Federal,26351,486725830.64,230780579.55,225899448.29,0.4741490281018056,0.4641205254978205,255945251.08999997,4881131.26000002,-0.5067471775660612,-0.7851812151390463,-0.9015750715922124,-0.647313065668805,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,303705401.43,193551266.41,185928702.14,0.6372993878234035,0.61220084089566,110154135.02000001,7622564.270000011,,-1.417934578328882,-1.858954842602537,-0.7525301956843619,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,248462928.93,213256699.4,201108253.33,0.8583038939385653,0.8094094929817827,35206229.53,12148446.069999993,0.08164178534721422,-1.1959129298987288,-1.5463660158346664,-0.765003292618982,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,277167184.1,230298681.62,230000650.49,0.8309016897790823,0.8298264141075855,46868502.48000002,298031.12999999523,0.1436658947685765,-0.773322198178823,-0.9513918681994269,-0.758927520221148,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,285249104.72,254227333.01,254092039.29,0.8912467341818621,0.8907724339377551,31021771.71000004,135293.7199999988,0.10474487245438224,-0.42095276462986453,-0.4552837246884595,-0.7683848327927673,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,315882182.85,277628190.39,262528974.44,0.8788979102434361,0.8310977595234127,38253992.46000004,15099215.949999988,0.03320424824632462,-0.297551075986045,-0.2815439594579497,-0.7586345593409128,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,331693807.85,292860359.44,276572157.93,0.8829238065621007,0.8338176697439966,38833448.410000026,16288201.50999999,0.053491937489777985,-0.09215035572555959,0.0076439220728891566,-0.755527466427705,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,333264392.28,292117070.08,276200963.26,0.8765324974609676,0.8287742994995493,41147322.19999999,15916106.819999993,-0.0013421259492575333,-0.09757958426402802,0.0,-0.6658531968119907,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,338088557.93,308391879.33,291292233.92,0.9121630179328677,0.861585602610991,29696678.600000024,17099645.409999967,0.054638732906206355,0.12315084095737844,0.3107708871625596,-0.6437503345531982,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,359727551.58,320536281.02,302767742.04,0.891052908269429,0.8416584737815596,39191270.56,17768538.97999996,0.039395173587606136,0.2909958053759875,0.5470832507427877,-0.6526219433702967,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,421189611.72,387301873.32,357326278.12,0.9195427962679003,0.8483739108873005,33887738.400000036,29975595.199999988,0.18019930297855846,1.0889888398734433,1.6705939902865765,-0.621717908971621,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,414767785.11,392486619.28,368065559.93,0.9462803847601354,0.8874015127100235,22281165.830000043,24421059.349999964,0.030054553688305674,1.2460654899382306,1.8917454235074045,-0.6381429522657702,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,489133952.61,464644202.82,428011553.82,0.9499324271821171,0.8750395500785557,24489749.79000002,36632649.0,0.1628677073220346,2.122857446014612,3.1261987788775905,-0.6438423987069238,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,Universidade Federal,26352,248509514.6,235732544.84,243446730.22,0.9485855912576798,0.9796274022419261,12776969.75999999,-7714185.379999995,-0.43121458276712465,-0.5766549351477174,-0.6745,-0.6102731321056357,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,275712078.04,251352150.4,244693502.53,0.9116472233890823,0.8874964936954997,24359927.640000015,6658647.870000005,,-1.610715460951808,-3.7422150881507195,0.23527606148727181,False,False,False,False,True,False,False,True
2015,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,320468785.44,298072613.55,285874203.42,0.930114342152699,0.8920500729189521,22396171.889999986,12198410.129999995,0.16829503221055564,-1.0659591144802627,-2.6532580691700893,0.23415845534226673,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,356519472.46,324080723.55,322069050.99,0.9090126867792909,0.903370154700694,32438748.909999967,2011672.5600000024,0.12661110074637727,-0.5871578192814313,-1.6961438758597807,0.1395932203348071,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,382779057.37,365564974.32,360704194.65,0.9550286706689896,0.9423300144170057,17214083.050000012,4860779.670000017,0.11995919366123631,-0.07607521867577532,-0.6745000000000001,0.09342889599137945,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,425316558.16,400153571.5,370038008.77,0.9408370396655614,0.8700296324480159,25162986.660000026,30115562.73000002,0.02587664423768854,0.04739656224989702,-0.42768238446245854,0.15101710414338576,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,463959154.36,417489645.05,386211521.63,0.8998413785495805,0.8324256952376604,46469509.31,31278123.420000017,0.04370770698329207,0.2613468735561249,0.0,0.10133194329811515,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,460188098.4,427975456.29,395482345.24,0.930001140355437,0.8593928148403415,32212642.109999955,32493111.050000012,0.024004523663283317,0.3839853884288072,0.24515193339733496,0.12270531544970752,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,458394228.24,434139002.3,400174794.41,0.9470865372080978,0.8729926551354433,24255225.939999998,33964207.889999986,0.011865129319874823,0.44605916110889726,0.3692361609468031,0.09368668499338716,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,465654387.88,424696206.33,394611736.63,0.9120416716430577,0.8474348076618837,40958181.55000001,30084469.699999988,-0.013901569658333779,0.37246859645246067,0.22213009704790304,-0.07185977830978162,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,473067882.86,441828799.68,401912102.52,0.9339649037445966,0.8495865331000331,31239083.180000007,39916697.160000026,0.01850012357043762,0.4690410336425136,0.41517646355529575,-0.22479324593699687,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,519348577.26,481900955.63,441117903.45,0.9278950145053488,0.8493676940009491,37447621.629999995,40783052.18000001,0.09754819694201422,0.9876725385352294,1.4519104477951836,-0.19430063794659047,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,599921285.95,569393544.41,512516780.17,0.949113754995944,0.854306710185168,30527741.54000008,56876764.23999995,0.16185894102594034,1.932168148943949,3.3399382440985965,-0.23340306553396814,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas",Instituto/CEFET/Escola Técnica,26402,576208333.11,260963226.49,248509884.45,0.45289734891803674,0.43128478046942553,315245106.62,12453342.040000021,-0.5151185403772143,-1.5602306895285973,-3.641297041855302,-0.3898836391796864,False,False,False,False,True,False,False,True
2014,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,236921681.93,205603391.26,204498837.83,0.867811631190204,0.8631495275743504,31318290.670000017,1104553.4299999774,,-1.6559077672487026,-2.1118436448577738,-0.1731219117542521,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,286607554.38,258427771.03,253871108.91,0.9016781556544818,0.8857795442942294,28179783.349999994,4556662.120000005,0.2414305704810078,-1.0500615688550528,-1.2979892549350973,-0.03962726316241773,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,321201580.51,292983802.4,291694927.14,0.9121493173688742,0.9081366495048072,28217778.110000014,1288875.2599999905,0.14898827358653466,-0.5859262155056574,-0.6745,-0.08207750084312332,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,375289797.18,344697906.77,340762066.42,0.9184846200459661,0.907997150416963,30591890.410000026,3935840.3499999642,0.16821389305975165,0.016175716379785196,0.13432458575319453,-0.0368575991928483,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,393049829.42,356346548.03,330608294.67,0.9066192664574849,0.8411358304311155,36703281.390000045,25738253.359999955,-0.029797247847080377,-0.10842102344056054,-0.033050573060552285,-0.10707750441466098,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,414609039.55,369407785.0,341369147.98,0.890978608186981,0.8233519181118395,45201254.55000001,28038637.01999998,0.032548648910158295,0.02362520264394609,0.14433174122405662,-0.17091533254377586,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,426573185.96,358282278.13,327352644.15,0.8399081093756239,0.7674008937371324,68290907.82999998,30929633.98000002,-0.041059667849132175,-0.14837104898514877,-0.08671683976849401,-0.2808011978328234,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,391742766.47,365636787.01,332613299.34,0.9333593835178083,0.8490604749059782,26105979.46000004,33023487.670000017,0.016070299977749558,-0.08381764930950793,0.0,-0.2994469273829095,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,414129649.29,393642276.35,364173742.85,0.9505290843697757,0.8793713357021253,20487372.939999998,29468533.5,0.09488629460284659,0.3034599521030111,0.5202435483857063,-0.23814486053510392,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,498036576.01,455853698.1,409345394.63,0.9153016466221289,0.821918337623823,42182877.90999997,46508303.47000003,0.12403873883517669,0.8577604310445348,1.2648547703739061,-0.1877620508125837,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,542275621.05,487487475.53,443865882.64,0.8989662389507488,0.8185245019507779,54788145.51999998,43621592.889999986,0.08433095489251174,1.2813606821584456,1.8338918046170476,-0.1817106169756696,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,598988626.79,573086963.69,510424573.93,0.9567576712786555,0.8521440159312913,25901663.099999905,62662389.76000005,0.14995225786250121,2.098101115726183,2.9310477974232576,-0.24111379105956077,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26403,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",Instituto/CEFET/Escola Técnica,26403,568382393.94,280474472.26,262190227.2,0.4934608729094582,0.4612919576598945,287907921.68000007,18284245.060000002,-0.4863291452030346,-0.9479778267112716,-1.1608565933722554,-0.29401185366065186,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,192790584.87,167359169.4,165189693.14,0.8680878763496227,0.8568348565952456,25431415.47,2169476.2600000203,,-1.461707535564113,-1.7495278231631988,-0.572522557115372,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,217560040.92,194204268.7,185650135.9,0.8926467740986119,0.8533282817696577,23355772.22,8554132.799999982,0.12386028674718585,-1.2236418836864136,-1.458992640721906,-0.6232560777695562,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,237818127.91,215853147.32,214881857.54,0.9076395866747701,0.9035554161847578,21964980.590000004,971289.7800000012,0.15745596682862417,-0.8835188008497628,-1.0439066291741055,-0.6426602066426372,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,284607400.53,263229605.8,262618590.31,0.9248867222349456,0.9227398508294159,21377794.72999996,611015.4900000095,0.2221533884549276,-0.3280823159844877,-0.3660522676058728,-0.547386841932772,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,311924987.28,296707366.45,276541713.65,0.9512138448327006,0.8865647989968879,15217620.829999983,20165652.800000012,0.05301651845577604,-0.1660810595605188,-0.16834602892917336,-0.46098047791932667,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,330436012.0,308973557.55,288397194.49,0.9350480768724445,0.8727777361324649,21462454.449999988,20576363.060000002,0.04287049748670002,-0.02813767252805862,0.0,-0.492518960091174,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,342872164.21,313855155.74,292832924.62,0.9153707664287737,0.854058611887338,29017008.46999997,21022231.120000005,0.01538062857318745,0.023473868695108882,0.06298669475028926,-0.48524847184391756,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,347409440.14,322839990.9,298261767.82,0.9292781185505525,0.8585309820591106,24569449.24000001,24578223.079999983,0.018539046478618593,0.08664068822633052,0.14007544439556655,-0.4993350687439559,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,368783950.94,346302142.21,321630852.41,0.9390379958978807,0.8721389626370383,22481808.73000002,24671289.799999952,0.07835092228147467,0.3585495819859417,0.47191289945373127,-0.470559916732618,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,422952243.58,395287586.14,363019095.86,0.9345915340090463,0.8582980735302239,27664657.439999998,32268490.27999997,0.12868244181139743,0.8401187871382328,1.0596196760235248,-0.4185505337293041,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,462822998.54,421145409.38,387715767.28,0.9099491829674105,0.8377193192712337,41677589.160000026,33429642.100000024,0.06803132865915229,1.1274746987270996,1.4103086626142693,-0.4389655235901651,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,582607210.46,534276666.45,482964879.37,0.9170443771682117,0.8289716822911838,48330544.01000005,51311787.07999998,0.24566736802636457,2.2357372239549687,2.762831600805039,-0.3423151753785215,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",Instituto/CEFET/Escola Técnica,26404,484350916.68,259180709.88,240896686.89,0.5351093617341804,0.49735982444553756,225170206.8,18284022.99000001,-0.5012128268949165,-0.5808255805543265,-0.6745,-0.4432368962526027,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,419370906.37,371335452.0,366040973.77,0.8854583051891073,0.8728334946703518,48035454.370000005,5294478.230000019,,-1.5752212097163925,-1.4814637950149354,1.4682272922609452,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,489281598.28,450411487.0,442432254.32,0.9205567685017333,0.9042487105080342,38870111.27999997,7979232.680000007,0.20869598220990437,-1.176609921532169,-1.091566625790001,1.5735088872186567,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,553669015.49,518088408.85,515139544.58,0.9357366844729229,0.9304106427629849,35580606.639999986,2948864.2700000405,0.16433541982997624,-0.7972217711796766,-0.7204723536389418,1.5486240046836452,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,629336526.99,591996226.26,589759133.89,0.9406671961206642,0.9371125123003882,37340300.73000002,2237092.370000005,0.144853156965145,-0.40785520467515946,-0.33961780543362097,1.5898973217295034,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,711688275.56,664879779.66,615281626.19,0.934228934903883,0.8645380952859716,46808495.899999976,49598153.46999991,0.04327612890309296,-0.27467830987607167,-0.20935231665415305,1.7563053210157051,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,756313151.19,710456583.58,656299342.7,0.9393682794780862,0.8677613785604071,45856567.610000014,54157240.879999995,0.06666494620356778,-0.060647013388970356,0.0,1.7410906701285724,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,817540012.54,750421847.85,689517398.32,0.9179022877651312,0.8434050783370849,67118164.68999994,60904449.52999997,0.05061418389258421,0.11268549061319462,0.16954324839360765,1.8641639913717314,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,811250248.25,777000839.0,714257688.3,0.9577819429653407,0.8804406406540658,34249409.25,62743150.70000005,0.03588058842355424,0.24178083746399426,0.295816416738944,1.9213037697343842,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,859071465.27,828383761.64,766662073.4,0.9642780550040094,0.8924310774995228,30687703.629999995,61721688.24000001,0.07336901787466554,0.5152280070992875,0.5632857045733043,1.9606795962927963,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,1024389243.08,946454046.04,850791772.72,0.9239203285601919,0.8305356371782568,77935197.04000008,95662273.31999993,0.10973504786391852,0.9542185251145875,0.992679365426302,2.0114367324592646,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,1065689175.81,1014976572.83,906734773.15,0.9524133263890433,0.8508435608917738,50712602.9799999,108241799.68000007,0.06575404490707393,1.2461302630216022,1.278209564011332,1.9389491971577053,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,1241340221.48,1182254282.6,1045922028.61,0.9524014948862655,0.8425748320335494,59085938.880000114,136332253.9899999,0.1535038244716953,1.9724122522523377,1.9886141613072443,1.7324363369101052,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26405,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",Instituto/CEFET/Escola Técnica,26405,627250051.57,575215889.03,524146757.87,0.9170439884225451,0.8356264882849612,52034162.54000008,51069131.15999997,-0.49886631743804477,-0.7502219451965663,-0.6745,1.5417784319083723,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,468768970.19,430525952.46,421510490.47,0.9184181971035764,0.8991859898473116,38243017.73000002,9015461.98999995,,-1.4243111062329066,-1.498049404968227,2.031825430622002,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,517546329.08,493374011.89,481791222.74,0.9532943896385679,0.930914191965077,24172317.189999998,11582789.149999976,0.1430112266073964,-1.0414965002280758,-1.0904920969043983,1.9102239334810027,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,563181847.08,546992101.61,543319522.5,0.9712530765081633,0.9647319517079914,16189745.470000029,3672579.1100000143,0.12770739037145962,-0.6507591792998487,-0.6745,1.7542818224746448,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,631212196.09,612115019.52,601778944.1,0.9697452351391558,0.9533702736222109,19097176.570000052,10336075.419999957,0.10759676245574257,-0.2795108615648009,-0.27925655153708595,1.6684254972070165,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,667496400.81,644379971.03,595653034.91,0.9653684577895125,0.8923689089367092,23116429.77999997,48726936.120000005,-0.010179666886088512,-0.31841363239524634,-0.32067375011618166,1.6278226855568416,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,771365584.68,697509505.19,643083048.05,0.9042528199898379,0.833694244107069,73856079.48999989,54426457.140000105,0.07962691426086055,-0.017207905303752196,0.0,1.660851826322714,False,False,False,False,False,False,False,False
