ano,codigoFuncao,funcao,codigoSubfuncao,subfuncao,codigoPrograma,programa,codigoAcao,acao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_anomalia,empenhado_real,liquidado_real,pago_real
2026,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,7XE1,RECONSTRUCAO E MODERNIZACAO DO MUSEU NACIONAL,2080-7XE1,0.0,0.0,0.0,,,0.0,0.0,,-0.3535533905932738,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,7XE3,CONSTRUCAO DO HOSPITAL UNIVERSITARIO DO SERTAO (HUS),2080-7XE3,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,,,,False,False,False,False,False,False,False,3478.8172175771033,0.0,0.0
2020,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,7XE3,CONSTRUCAO DO HOSPITAL UNIVERSITARIO DO SERTAO (HUS),2080-7XE3,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,7XE3,CONSTRUCAO DO HOSPITAL UNIVERSITARIO DO SERTAO (HUS),2080-7XE3,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,1128584707.37,370307824.43,347891812.09,0.3281169964574017,0.3082549407396371,758276882.9399998,22416012.340000033,,1.3413438838352618,,False,False,False,False,False,False,False,1749521497.8428059,574047739.1098361,539298645.6402552
2017,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,1035706428.04,328468186.56,300548100.92,0.3171441034517884,0.29018657486636024,707238241.48,27920085.639999986,-0.1360874545611671,1.0637698246907166,,False,False,False,False,False,False,False,1559577040.4987686,494610662.27297544,452568319.62255245
2018,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,1043374559.09,263132653.74,239632271.1,0.2521938564128844,0.22967041798393098,780241905.35,23500382.640000015,-0.2026824645823153,0.7066230414869072,,False,False,False,False,False,False,False,1514401866.5881782,381922846.89374304,347813309.69495213
2019,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,786183324.23,435377220.8,422125880.58,0.5537858758660585,0.5369305956641048,350806103.43,13251340.220000029,0.7615568998377698,1.7765749041410897,,False,False,False,False,False,False,False,1093995233.8013306,605839108.7439632,587399512.53864
2020,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.698330236307711,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,0.0,0.0,0.0,,,0.0,0.0,,-0.698330236307711,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,0.0,0.0,0.0,,,0.0,0.0,,-0.698330236307711,,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,0.0,0.0,0.0,,,0.0,0.0,,-0.698330236307711,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,0.0,0.0,0.0,,,0.0,0.0,,-0.698330236307711,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,0.0,0.0,0.0,,,0.0,0.0,,-0.698330236307711,,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2080-8282,0.0,0.0,0.0,,,0.0,0.0,,-0.698330236307711,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,15731649113.01,15726234046.02,15710723525.62,0.9996557851658717,0.9986698414616498,5415066.989999771,15510520.399999619,,0.6536043559305881,,False,False,False,False,False,False,False,28687166996.201294,28677292447.772083,28649008516.08022
2015,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,17769139737.45,17756081248.41,17752578991.68,0.9992651029125242,0.9990680052037018,13058489.040000916,3502256.7299995422,0.12996571817525004,0.8527906458060619,,False,False,False,False,False,False,False,29277646893.102596,29256130835.67271,29250360278.550365
2016,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,19351314420.47,19345760646.74,19312362737.59,0.9997130027651184,0.997987129864481,5553773.729999542,33397909.150001526,0.08786237462404833,1.0049500628265966,,False,False,False,False,False,False,False,29998227309.86946,29989617901.580177,29937844773.998917
2017,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,21842104262.78,21837688027.7,21828598136.82,0.9997978109147879,0.999381647216884,4416235.079998016,9089890.880001068,0.1302914321473645,1.250412879346651,,False,False,False,False,False,False,False,32890057840.88497,32883407830.17755,32869720182.082214
2018,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,22698157883.09,22687614200.95,20779288551.52,0.9995354829147676,0.9154614510369784,10543682.13999939,1908325649.4300003,-0.04807040647883143,1.1480510390005343,,False,False,False,False,False,False,False,32945151256.36641,32929847670.73226,30160015973.785927
2019,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,23748354895.59,23736669236.27,21754712745.96,0.9995079381552374,0.9160513577300373,11685659.319999695,1981956490.3100014,0.0469421362536806,1.2432052404485847,,False,False,False,False,False,False,False,33046474359.963993,33030213450.82753,30272267705.635883
2020,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.8790020319084308,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,0.0,0.0,0.0,,,0.0,0.0,,-0.8790020319084308,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,0.0,0.0,0.0,,,0.0,0.0,,-0.8790020319084308,,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,0.0,0.0,0.0,,,0.0,0.0,,-0.8790020319084308,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,0.0,0.0,0.0,,,0.0,0.0,,-0.8790020319084308,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,0.0,0.0,0.0,,,0.0,0.0,,-0.8790020319084308,,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,2109-20TP,0.0,0.0,0.0,,,0.0,0.0,,-0.8790020319084308,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,5013-0048,51846068.21,0.0,0.0,0.0,0.0,51846068.21,0.0,,,,False,False,False,False,False,False,False,69027039.44806263,0.0,0.0
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,5013-0048,70748066.14,0.0,0.0,0.0,0.0,70748066.14,0.0,,,,False,False,False,False,False,False,False,85582337.52023606,0.0,0.0
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,5013-0048,52090950.7,0.0,0.0,0.0,0.0,52090950.7,0.0,,,,False,False,False,False,False,False,False,59567391.920040935,0.0,0.0
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,5013-0048,73883232.0,0.0,0.0,0.0,0.0,73883232.0,0.0,,,,False,False,False,False,False,False,False,80755647.76896228,0.0,0.0
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,5013-0048,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,5013-0048,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,5013-0048,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,5013-00P1,640287156.54,639652526.36,600711670.77,0.9990088350617099,0.9381910360597283,634630.1799999475,38940855.59000003,,0.5873663829943779,0.0,False,False,False,False,False,False,False,852468245.6836668,851623309.0475395,799778066.6259784
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,5013-00P1,655126661.29,648909422.78,607555297.1,0.990509867973076,0.9273860048737326,6217238.50999999,41354125.67999995,0.011392530997820893,0.6060817777841102,0.03126117522460231,False,False,False,False,False,False,False,792491923.8651313,784971070.8773801,734945919.1679822
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,5013-00P1,810654532.58,806052300.76,744874221.67,0.994322819851074,0.9188553097943624,4602231.820000052,61178079.09000003,0.22601880886473125,0.98161044657819,0.6585237923869114,False,False,False,False,False,False,False,927005086.3930662,921742311.5186421,851783545.8386505
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,5013-00P1,823858627.1,814874510.4,748371697.19,0.989095074804734,0.9083739279690308,8984116.700000048,66502813.20999992,0.004695390736114913,0.9911750592510484,0.6745,False,False,False,False,False,False,False,900491698.8675921,890671904.252483,817983181.6038604
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,5013-00P1,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0554112222025753,-2.744006158998524,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,5013-00P1,0.0,0.0,0.0,,,0.0,0.0,,-1.0554112222025753,-2.744006158998524,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,5013-00P1,0.0,0.0,0.0,,,0.0,0.0,,-1.0554112222025753,-2.744006158998524,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,5013-00QC,83625718.0,76275718.0,75932052.0,0.9121083779513858,0.9079988048652688,7350000.0,343666.0,,0.8054703103713652,0.4192695213656183,False,False,False,False,False,False,False,111337965.14477411,101552290.79260783,101094739.28758585
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,5013-00QC,88510034.0,80942034.0,80607034.0,0.9144955700728801,0.9107106884627341,7568000.0,335000.0,0.061567966054703716,0.9206006107004858,0.6745,False,False,False,False,False,False,False,107068588.82511315,97913750.17452064,97508508.24165219
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,5013-00QC,83352321.0,78114321.0,77784321.0,0.9371583186027898,0.9331992206911671,5238000.0,330000.0,-0.035018197047170796,0.8510859483054406,0.5203940825788224,False,False,False,False,False,False,False,95315602.91626734,89325810.16562025,88948446.36116941
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,5013-00QC,81422825.0,68582414.85,68252414.85,0.8422996236006304,0.8382467060065774,12840410.150000006,330000.0,-0.12254276989831925,0.6163446770538097,0.0,False,False,False,False,False,False,False,88996553.04811051,74961763.13417701,74601067.43851826
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,5013-00QC,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0645005154770342,-3.726238199445021,False,False,False,False,True,False,True,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,5013-00QC,0.0,0.0,0.0,,,0.0,0.0,,-1.0645005154770342,-3.726238199445021,False,False,False,False,True,False,True,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,5013-00QC,0.0,0.0,0.0,,,0.0,0.0,,-1.0645005154770342,-3.726238199445021,False,False,False,False,True,False,True,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QH,CONCESSAO DE BOLSAS NO AMBITO DO PROGRAMA DE ESTIMULO A REESTRUTURACAO E AO FORTALECIMENTO DAS INSTITUICOES DE ENSINO SUPERIOR (PROIES),5013-00QH,131223860.0,116211378.01,116211378.01,0.8855963999992075,0.8855963999992075,15012481.989999995,0.0,,0.5619896728634972,0.18500835834103954,False,False,False,False,False,False,False,174709382.47540927,154722000.1663071,154722000.1663071
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QH,CONCESSAO DE BOLSAS NO AMBITO DO PROGRAMA DE ESTIMULO A REESTRUTURACAO E AO FORTALECIMENTO DAS INSTITUICOES DE ENSINO SUPERIOR (PROIES),5013-00QH,141205504.0,128925337.45,128925337.45,0.9130333719144546,0.9130333719144546,12280166.549999997,0.0,0.10940374047458556,0.7628590686268302,0.5925641432446204,False,False,False,False,False,False,False,170813108.57499918,155958068.48942134,155958068.48942134
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QH,CONCESSAO DE BOLSAS NO AMBITO DO PROGRAMA DE ESTIMULO A REESTRUTURACAO E AO FORTALECIMENTO DAS INSTITUICOES DE ENSINO SUPERIOR (PROIES),5013-00QH,129438988.0,104668473.45,104668473.45,0.8086317350534292,0.8086317350534292,24770514.549999997,0.0,-0.18814660081388057,0.37962191596895256,-0.18500835834103954,False,False,False,False,False,False,False,148016936.230144,119691191.96107413,119691191.96107413
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QH,CONCESSAO DE BOLSAS NO AMBITO DO PROGRAMA DE ESTIMULO A REESTRUTURACAO E AO FORTALECIMENTO DAS INSTITUICOES DE ENSINO SUPERIOR (PROIES),5013-00QH,148325082.0,134037418.78,134037418.78,0.9036733165601756,0.9036733165601756,14287663.219999999,0.0,0.2805901754555493,0.8436254650194016,0.7564358567553795,False,False,False,False,False,False,False,162121874.65343216,146505212.1550201,146505212.1550201
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QH,CONCESSAO DE BOLSAS NO AMBITO DO PROGRAMA DE ESTIMULO A REESTRUTURACAO E AO FORTALECIMENTO DAS INSTITUICOES DE ENSINO SUPERIOR (PROIES),5013-00QH,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.2740480612393403,-3.5402370778353958,False,False,False,False,True,False,True,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00QH,CONCESSAO DE BOLSAS NO AMBITO DO PROGRAMA DE ESTIMULO A REESTRUTURACAO E AO FORTALECIMENTO DAS INSTITUICOES DE ENSINO SUPERIOR (PROIES),5013-00QH,0.0,0.0,0.0,,,0.0,0.0,,-1.2740480612393403,-3.5402370778353958,False,False,False,False,True,False,True,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,5013-0487,2436976017.64,2164002722.27,2163301428.53,0.8879868766068733,0.8876991044930226,272973295.3699999,701293.7399997711,,0.660103991381418,0.11036391239349731,False,False,False,False,False,False,False,3244551525.5325246,2881119175.1476927,2880185483.6966925
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,5013-0487,2102337919.75,1997873707.22,1997307357.03,0.9503104560172599,0.9500410653618949,104464212.52999997,566350.1900000572,-0.07673182724831651,0.5302877386616464,0.0,False,False,False,False,False,False,False,2543150692.961619,2416782694.7489667,2416097593.7170978
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,5013-0487,2407574073.62,2063457834.49,2062249955.38,0.8570693035364886,0.8565676038699094,344116239.1299999,1207879.109999895,0.03251507491894978,0.5810763281787258,0.04317816395572591,False,False,False,False,False,False,False,2753125187.6317167,2359619087.11228,2358237845.1235943
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,5013-0487,3332615262.74,3012421833.93,3011796593.58,0.9039212739646567,0.9037336614439465,320193428.80999994,625240.3499999046,0.4604420699454115,1.3236726464682045,0.6745,False,False,False,False,False,False,False,3642606001.687895,3292629057.5970263,3291945659.1030955
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,5013-0487,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0317135682299983,-1.327942933035089,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,5013-0487,0.0,0.0,0.0,,,0.0,0.0,,-1.0317135682299983,-1.327942933035089,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,5013-0487,0.0,0.0,0.0,,,0.0,0.0,,-1.0317135682299983,-1.327942933035089,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,5013-0A12,174025000.0,169753400.0,169698600.0,0.9754541014222095,0.9751392041373366,4271600.0,54800.0,,0.8015835426033874,0.3036754611363158,False,False,False,False,False,False,False,231694146.8211886,226007005.79224798,225934045.93449306
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,5013-0A12,152410400.0,150582600.0,150581000.0,0.9880073800738007,0.9879968821025337,1827800.0,1600.0,-0.11265620341004579,0.595306346394545,0.14679213309535888,False,False,False,False,False,False,False,184367418.16493964,182156369.79211286,182154434.3082544
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,5013-0A12,143601515.0,133845100.0,132693100.0,0.9320591081507741,0.9240369086635333,9756415.0,1152000.0,-0.11879254354799074,0.40229750333557573,0.0,False,False,False,False,False,False,False,164212163.71304655,153055442.85789105,151738100.12235355
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,5013-0A12,234240753.0,214890700.0,214886800.0,0.9173924573235982,0.9173758077869567,19350053.0,3900.0,0.6194270840006,1.2891601839037812,0.6745,False,False,False,False,False,False,False,256029185.9241417,234879244.02150872,234874981.2541964
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,5013-0A12,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0294491920790965,-1.088909441356211,False,False,False,False,False,False,False,0.0,0.0,0.0
