ano,chave_serie,empenhado,liquidado,pago,empenhado_real,liquidado_real,pago_real,codigoFuncao,funcao,codigoSubfuncao,subfuncao,codigoPrograma,programa,codigoAcao,acao,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,serie_curta,ano_parcial,variacao_pago_aa,zscore_pago,zscore_robusto_pago,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_anomalia
2016,1073-1H74,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H74,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE PARNAIBA,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-1H75,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H75,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE PICOS,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-1H77,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H77,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GARANHUNS,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-1H78,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H78,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE SERRA TALHADA,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-1H79,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H79,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE NOVA IGUACU,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-1H81,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H81,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE ITABAIANA,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-1H85,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H85,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GUARULHOS,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-2E14,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,2E14,REFORMA E MODERNIZACAO DE INFRA-ESTRUTURA FISICA DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-4002,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-4004,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-4005,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4005,APOIO A RESIDENCIA EM SAUDE,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-4008,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4008,ACERVO BIBLIOGRAFICO DESTINADO AS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-4009,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUAÇÃO,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-4413,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4413,TREINAMENTO ESPECIAL PARA ALUNOS DE GRADUACAO DE ENTIDADES DE ENSINO SUPERIOR (PET),,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-6328,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,6328,UNIVERSIDADE ABERTA E A DISTANCIA,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-6344,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-6368,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,6368,INSTRUMENTAL PARA ENSINO E PESQUISA DESTINADO A INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-6373,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,6373,MODERNIZACAO E RECUPERACAO DA INFRA-ESTRUTURA FISICA DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E DOS HOSPITAIS DE ENSINO,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-7F38,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,7F38,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE PALMEIRA DAS MISSOES,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1073-7L83,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,7L83,AMPLIACAO DA INFRA-ESTRUTURA FISICA DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-8282,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1073-8551,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,8551,COMPLEMENTACAO PARA O FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1075-6373,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1075,ESCOLA MODERNA,6373,MODERNIZACAO E RECUPERACAO DA INFRA-ESTRUTURA FISICA DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E DOS HOSPITAIS DE ENSINO,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,1375-0487,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1375,DESENVOLVIMENTO DO ENSINO DA POS-GRADUACAO E DA PESQUISA CIENTIFICA,0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1375-4006,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1375,DESENVOLVIMENTO DO ENSINO DA PÓS-GRADUAÇÃO E DA PESQUISA CIENTÍFICA,4006,FUNCIONAMENTO DE CURSOS DE PÓS-GRADUAÇÃO,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1377-2C68,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1377,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,2C68,FOMENTO A INCLUSAO SOCIAL E ETNICO-RACIAL NA EDUCACAO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1448-009U,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1448,QUALIDADE NA ESCOLA,009U,CONCESSAO DE BOLSA DE INICIACAO A DOCENCIA - PIBID,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,1449-6503,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1449,ESTATISTICAS E AVALIACOES EDUCACIONAIS,6503,CENSO DA EDUCACAO SUPERIOR,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,2032-0048,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,2032-00P1,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,,,0.0,0.0,False,False,False,False,False,-1.0,-0.447213595499958,,False,False,False,False
2016,2032-0487,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,-1.0,-0.42229982362475305,,False,False,False,False
2016,2032-0A12,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,-1.0,-0.5752579261329984,,False,False,False,False
2016,2032-11G0,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",11G0,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO OESTE DO PARA - UFOPA,,,0.0,0.0,False,False,False,False,False,-1.0,-0.6366997432115639,,False,False,False,False
2016,2032-11G1,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",11G1,IMPLANTACAO DA UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO-AMERICANA - UNILA,,,0.0,0.0,False,False,False,False,False,-1.0,-0.6412654287992328,,False,False,False,False
2016,2032-125B,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",125B,IMPLANTACAO DA UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB,,,0.0,0.0,False,False,False,False,False,-1.0,-0.4562538671936038,,False,False,False,False
2016,2032-125C,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",125C,IMPLANTACAO DA UNIVERSIDADE FEDERAL DA FRONTEIRA SUL - UFFS,,,0.0,0.0,False,False,False,False,False,-1.0,-0.5660539548556606,,False,False,False,False
2016,2032-12EL,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",12EL,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO ABC,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,2032-14XN,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",14XN,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO OESTE DA BAHIA - UFOB,,,0.0,0.0,False,False,False,False,False,-1.0,-0.644710004316095,,False,False,False,False
2016,2032-14XO,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",14XO,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA - UNIFESSPA,,,0.0,0.0,False,False,False,False,False,-1.0,-0.48092949991879885,,False,False,False,False
2016,2032-14XP,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",14XP,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO CARIRI - UFCA,,,0.0,0.0,False,False,False,False,False,-1.0,-0.7118065419185061,,False,False,False,False
2016,2032-14XQ,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",14XQ,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO SUL DA BAHIA - UFESBA,,,0.0,0.0,False,False,False,False,False,-1.0,-0.4241443507721451,,False,False,False,False
2016,2032-152X,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,2032-154R,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",154R,CONSTRUCAO DE EDIFICIOS NO CAMPUS DE SAO BERNARDO DO CAMPO DA UNIVERSIDADE FEDERAL DO ABC,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,2032-154S,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",154S,CONSTRUCAO DE EDIFICIOS NO CAMPUS DE SANTO ANDRE DA UNIVERSIDADE FEDERAL DO ABC,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,2032-20GK,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",,,0.0,0.0,False,False,False,False,False,-1.0,-0.42595330400533776,,False,False,False,False
2016,2032-20RK,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,-1.0,-0.4263498873968797,,False,False,False,False
2016,2032-20RN,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,,,0.0,0.0,False,False,False,False,False,-1.0,-0.5382733219315494,,False,False,False,False
2016,2032-20RX,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,2032-4002,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,-1.0,-0.42816904691698715,,False,False,False,False
2016,2032-4005,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4005,APOIO A RESIDENCIA EM SAUDE,,,0.0,0.0,False,False,False,False,False,,-0.447213595499958,,False,False,False,False
2016,2032-6328,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,,,0.0,0.0,False,False,False,False,False,,-0.3333333333333333,,False,False,False,False
2016,2032-6344,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,2032-6503,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6503,CENSO DA EDUCACAO SUPERIOR,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,2032-8282,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,-1.0,-0.4199562446292203,,False,False,False,False
2016,2032-8551,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",8551,COMPLEMENTAÇÃO PARA O FUNCIONAMENTO DAS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2016,2080-0048,26713659.3,0.0,0.0,41411265.74389798,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,0.0,0.0,26713659.3,0.0,False,False,False,False,False,,,,False,False,False,False
2016,2080-00P1,580631935.68,580570194.01,579339266.98,900090216.68695,899994505.3253905,898086333.7125752,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,0.999893664701843,0.9977736865291675,61741.669999957085,1230927.0299999714,False,False,False,False,False,,0.677827792662868,0.4771539929984828,False,False,False,False
2016,2080-0487,3998681254.13,3541550346.65,3540394308.32,6198718422.673028,5490078349.188093,5488286269.340247,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,0.8856795832356338,0.8853904783391618,457130907.48,1156038.3299999237,False,False,False,False,False,,1.8041605560760712,,False,False,False,False
2016,2080-0A12,161508400.0,151591300.0,151591300.0,250368816.8349056,234995420.81690627,234995420.81690627,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,0.9385970017658525,0.9385970017658525,9917100.0,0.0,False,False,False,False,False,,1.167540975914585,,False,False,False,False
2016,2080-11G1,46848700.0,24563896.5,23655209.79,72624418.22997096,38078723.48162745,36670085.81042085,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,11G1,IMPLANTACAO DA UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO-AMERICANA - UNILA,0.5243239727036182,0.5049277736628764,22284803.5,908686.7100000009,False,False,False,False,False,,0.8894682913138283,0.6745,False,False,False,False
2016,2080-14XN,22479666.91,14879359.13,14844821.0,34847770.190897055,23065843.885765385,23012303.198446397,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,14XN,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO OESTE DA BAHIA - UFOB,0.66190300726302,0.660366590814401,7600307.779999999,34538.13000000082,False,False,False,False,False,,0.2739327346324011,-0.04920750729169556,False,False,False,False
2016,2080-14XO,28650088.65,18486716.99,18480490.26,44413100.47970048,28657936.42899098,28648283.81016218,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,14XO,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA - UNIFESSPA,0.6452586313376032,0.6450412941392418,10163371.66,6226.729999996722,False,False,False,False,False,,1.5046444731560193,,False,False,False,False
2016,2080-14XP,22498344.89,11202376.4,11179158.57,34876724.62146207,17365819.517791454,17329827.45405623,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,14XP,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO CARIRI - UFCA,0.4979200227737286,0.49688804330530467,11295968.49,23217.830000000075,False,False,False,False,False,,0.8703729500933566,,False,False,False,False
2016,2080-14XQ,20966783.26,13538258.81,13522330.07,32502512.052872203,20986882.665325377,20962190.080992483,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,14XQ,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO SUL DA BAHIA - UFESBA,0.645700327137354,0.6449406140329416,7428524.450000001,15928.740000000224,False,False,False,False,False,,1.484851193376018,,False,False,False,False
2016,2080-152X,24000000.0,14483674.12,14483674.12,37204576.38140019,22452456.67003538,22452456.67003538,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,0.6034864216666667,0.6034864216666667,9516325.88,0.0,False,False,False,False,False,,2.234064294132735,,False,False,False,False
2016,2080-154O,18164742.86,5309388.39,5273307.06,28158815.132640153,8230564.412261431,8174631.470681119,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,154O,IMPLANTACAO DO CAMPUS DE GOVERNADOR VALADARES,0.2922908642814666,0.29030452567606563,12855354.469999999,36081.330000000075,False,False,False,False,False,,1.7341517181893893,,False,False,False,False
2016,2080-154R,6220380.0,0.0,0.0,9642775.117972255,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,154R,CONSTRUCAO DE EDIFICIOS NO CAMPUS DE SAO BERNARDO DO CAMPO DA UNIVERSIDADE FEDERAL DO ABC,0.0,0.0,6220380.0,0.0,False,False,False,True,False,,,,False,False,False,False
2016,2080-154S,26954963.09,10549801.06,10535201.86,41785332.630821995,16354203.306056112,16331571.762243304,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,154S,CONSTRUCAO DE EDIFICIOS NO CAMPUS DE SANTO ANDRE DA UNIVERSIDADE FEDERAL DO ABC,0.39138621799537404,0.3908446034529517,16405162.03,14599.200000001118,False,False,False,True,False,,,,False,False,False,False
2016,2080-15F0,386454.42,221938.2,221938.2,599078.0411174878,344046.5297437697,344046.5297437697,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,15F0,IMPLANTACAO DO HOSPITAL UNIVERSITARIO DA UNIVERSIDADE FEDERAL DE LAVRAS,0.5742933409844297,0.5742933409844297,164516.21999999997,0.0,False,False,False,True,False,,,,False,False,False,False
2016,2080-20GK,565676792.07,446486297.55,440143461.59,876906892.4064062,692138898.3519812,682306293.1457931,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0.7892957671396731,0.7780829402234591,119190494.52000004,6342835.960000038,False,False,False,False,False,,1.5000774626938111,,False,False,False,False
2016,2080-20RK,5101329792.44,4237707496.46,4176814704.53,7908033912.897763,6569254676.419927,6474859237.735077,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,0.8307064371215798,0.8187697864035178,863622295.9799995,60892791.92999983,False,False,False,False,False,,1.4504904629989197,,False,False,False,False
2016,2080-20RN,113618972.47,62905927.92,62902815.42,176131072.48484668,97516183.3392706,97511358.37077115,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,0.5536568986012411,0.5536295044087719,50713044.55,3112.5,False,False,False,False,False,,0.3038239207961741,-0.02170510275890742,False,False,False,False
2016,2080-4002,951874876.91,814251944.19,810103868.19,1475587565.1472497,1262245777.1383524,1255815468.3726087,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,0.8554190933510558,0.8510612979090062,137622932.7199999,4148076.0,False,False,False,False,False,,1.2223373643202973,,False,False,False,False
2016,2080-6344,904062.43,514682.43,514682.43,1401469.1554370525,797855.9074624856,797855.9074624856,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,0.5692996555558668,0.5692996555558668,389380.00000000006,0.0,False,False,False,False,False,,-0.1896983856119318,-0.6745,False,False,False,False
2016,2080-6503,889131.5,443659.42,443659.42,1378323.3668691218,687756.6991132377,687756.6991132377,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,6503,CENSO DA EDUCACAO SUPERIOR,0.49898065696693905,0.49898065696693905,445472.08,0.0,False,False,False,False,False,,0.6265975004748268,0.7415610090556743,False,False,False,False
